"SAP_CUST_NUMBER","DOC_NUMBER","DOC_DATE","AMOUNT","CURRENCY","TRX_TYPE","DOC_TYPE","ASSIGNMENT_NUM","NET_DUE_DATE"
"0001047295","9300628062","23-NOV-22","2998.90",DKK,S,RV,"9822181555","14-JAN-23"
"0001047295","9300627375","18-NOV-22","1288.45",DKK,S,RV,"9822180933","14-JAN-23"
"0001047295","9300630000","30-NOV-22","10877.63",DKK,S,RV,"9822182918","14-JAN-23"
"0001047295","0100040582","16-FEB-21","355.13",DKK,S,AB,"20210216","16-FEB-21"
"0001047295","9300625853","11-NOV-22","553.31",DKK,S,RV,"9822179518","14-JAN-23"
"0001047295","9300631735","07-DEC-22","5061.15",DKK,S,RV,"9822184284","14-FEB-23"
"0001047295","9300620344","19-OCT-22","9049.66",DKK,S,RV,"9822175087","15-DEC-22"
"0001047295","9300623953","02-NOV-22","2563.09",DKK,S,RV,"9822177765","14-JAN-23"
"0001047295","9300621150","21-OCT-22","708.25",DKK,S,RV,"9822175576","15-DEC-22"
"0001047295","9300625473","09-NOV-22","2131.71",DKK,S,RV,"9822179153","14-JAN-23"
"0001047295","1400013418","18-OCT-22","16.61",DKK,S,DZ,"1239384","03-DEC-22"
"0001047295","9300625355","09-NOV-22","2443.90",DKK,S,RV,"9822179035","14-JAN-23"
"0001047295","9300625873","11-NOV-22","1005.06",DKK,S,RV,"9822179538","14-JAN-23"
"0001047295","9300618876","12-OCT-22","1937.28",DKK,S,RV,"9822173872","15-DEC-22"
"0001047295","9300629949","30-NOV-22","7561.23",DKK,S,RV,"9822182891","14-JAN-23"
"0001047295","9300623898","02-NOV-22","5276.08",DKK,S,RV,"9822177710","14-JAN-23"
"0001047295","9300626710","16-NOV-22","4079.95",DKK,S,RV,"9822180274","14-JAN-23"
"0001047295","9300620363","19-OCT-22","7414.19",DKK,S,RV,"9822175109","15-DEC-22"
"0001047295","9300625861","11-NOV-22","486.34",DKK,S,RV,"9822179526","14-JAN-23"
"0001047295","9300624580","04-NOV-22","749.69",DKK,S,RV,"9822178367","14-JAN-23"
"0001047295","9300630009","30-NOV-22","2239.88",DKK,S,RV,"9822182926","14-JAN-23"
"0001047295","9300623842","02-NOV-22","5310.08",DKK,S,RV,"9822177652","14-JAN-23"
"0001047295","9300617360","05-OCT-22","2140.11",DKK,S,RV,"9822172438","15-DEC-22"
"0001047295","9300626634","16-NOV-22","3237.08",DKK,S,RV,"9822180194","14-JAN-23"
"0001047295","9300630156","30-NOV-22","9722.59",DKK,S,RV,"9822182908","14-JAN-23"
"0001047295","9300622270","26-OCT-22","2733.73",DKK,S,RV,"9822176258","15-DEC-22"
"0001047295","9300628051","23-NOV-22","4056.79",DKK,S,RV,"9822181543","14-JAN-23"
"0001047295","9300627961","23-NOV-22","7962.39",DKK,S,RV,"9822181462","14-JAN-23"
"0001047295","9300630308","30-NOV-22","3351.31",DKK,S,RV,"9822182977","14-JAN-23"
"0001047295","9300622119","26-OCT-22","7615.25",DKK,S,RV,"9822176188","15-DEC-22"
"0001047295","9300626649","16-NOV-22","4994.81",DKK,S,RV,"9822180209","14-JAN-23"
"0001047295","9300628725","25-NOV-22","778.43",DKK,S,RV,"9822182099","14-JAN-23"
"0001047295","9300626754","16-NOV-22","740.34",DKK,S,RV,"9822180316","14-JAN-23"
"0001047295","9300626760","16-NOV-22","3411.36",DKK,S,RV,"9822180323","14-JAN-23"
"0001047295","9300620507","19-OCT-22","3875.45",DKK,S,RV,"9822175250","15-DEC-22"
"0001047295","9300627171","17-NOV-22","2300.00",DKK,S,RV,"9822180731","14-JAN-23"
"0001047295","9300630950","02-DEC-22","897.34",DKK,S,RV,"9822183573","14-FEB-23"
"0001047295","9300625365","09-NOV-22","1089.36",DKK,S,RV,"9822179045","14-JAN-23"
"0001047295","9300628029","23-NOV-22","5033.53",DKK,S,RV,"9822181521","14-JAN-23"
"0001047295","9300618872","12-OCT-22","1484.05",DKK,S,RV,"9822173868","15-DEC-22"
"0001047295","9300629938","30-NOV-22","6629.61",DKK,S,RV,"9822182880","14-JAN-23"
"0001047295","9300626768","16-NOV-22","2587.50",DKK,S,RV,"9822180331","14-JAN-23"
"0001047295","9300628149","23-NOV-22","4600.99",DKK,S,RV,"9822181640","14-JAN-23"
"0001047295","9300631764","07-DEC-22","5034.63",DKK,S,RV,"9822184314","14-FEB-23"
"0001047295","9300622169","26-OCT-22","3791.90",DKK,S,RV,"9822176238","15-DEC-22"
"0001047295","1400011311","15-FEB-22","449.25",DKK,S,DZ,"4843700","30-MAR-22"
"0001047295","9300619587","14-OCT-22","1181.19",DKK,S,RV,"9822174356","15-DEC-22"
"0001047295","9300620488","19-OCT-22","4498.69",DKK,S,RV,"9822175231","15-DEC-22"
"0001047295","9300619612","14-OCT-22","760.84",DKK,S,RV,"9822174381","15-DEC-22"
"0001047295","9300628726","25-NOV-22","1397.75",DKK,S,RV,"9822182100","14-JAN-23"
"0001047295","9300626684","16-NOV-22","6156.78",DKK,S,RV,"9822180248","14-JAN-23"
"0001047295","9300617956","07-OCT-22","1412.08",DKK,S,RV,"9822173026","15-DEC-22"
"0001047295","9300620439","19-OCT-22","4508.74",DKK,S,RV,"9822175182","15-DEC-22"
"0001047295","9300630953","02-DEC-22","1068.50",DKK,S,RV,"9822183575","14-FEB-23"
"0001047295","9300625436","09-NOV-22","3128.31",DKK,S,RV,"9822179116","14-JAN-23"
"0001047295","9300623963","02-NOV-22","3055.23",DKK,S,RV,"9822177775","14-JAN-23"
"0001047295","9300630824","02-DEC-22","791.20",DKK,S,RV,"9822183446","14-FEB-23"
"0001047295","9300625467","09-NOV-22","1571.76",DKK,S,RV,"9822179147","14-JAN-23"
"0001047295","9300622304","26-OCT-22","6401.59",DKK,S,RV,"9822176274","15-DEC-22"
"0001047295","9300617477","05-OCT-22","3799.96",DKK,S,RV,"9822172558","15-DEC-22"
"0001047295","9300630377","30-NOV-22","4083.04",DKK,S,RV,"9822183043","14-JAN-23"
"0001047295","9300630305","30-NOV-22","9215.53",DKK,S,RV,"9822182974","14-JAN-23"
"0001047295","9300628106","23-NOV-22","7089.79",DKK,S,RV,"9822181597","14-JAN-23"
"0001047295","9300626818","16-NOV-22","3416.41",DKK,S,RV,"9822180381","14-JAN-23"
"0001047295","9300620323","19-OCT-22","5377.74",DKK,S,RV,"9822175066","15-DEC-22"
"0001047295","9300622172","26-OCT-22","4835.51",DKK,S,RV,"9822176241","15-DEC-22"
"0001047295","9300631913","07-DEC-22","4427.75",DKK,S,RV,"9822184465","14-FEB-23"
"0001047295","9300620377","19-OCT-22","5906.91",DKK,S,RV,"9822175120","15-DEC-22"
"0001047295","9300619716","17-OCT-22","53025.38",DKK,S,RV,"9822174480","15-DEC-22"
"0001047295","9300626802","16-NOV-22","3257.08",DKK,S,RV,"9822180368","14-JAN-23"
"0001047295","9300618965","12-OCT-22","2656.26",DKK,S,RV,"9822173959","15-DEC-22"
"0001047295","9300630902","02-DEC-22","945.14",DKK,S,RV,"9822183524","14-FEB-23"
"0001047295","9300626625","16-NOV-22","1847.03",DKK,S,RV,"9822180185","14-JAN-23"
"0001047295","9300619593","14-OCT-22","2796.60",DKK,S,RV,"9822174362","15-DEC-22"
"0001047295","9300623819","02-NOV-22","9726.14",DKK,S,RV,"9822177629","14-JAN-23"
"0001047295","9300617404","05-OCT-22","3331.56",DKK,S,RV,"9822172485","15-DEC-22"
"0001047295","9300623897","02-NOV-22","3790.51",DKK,S,RV,"9822177709","14-JAN-23"
"0001047295","9300619588","14-OCT-22","2211.25",DKK,S,RV,"9822174357","15-DEC-22"
"0001047295","9300557430","31-JAN-22",-198.68,DKK,H,RV,"9822118108","31-JAN-22"
"0001047295","9300622131","26-OCT-22","5767.49",DKK,S,RV,"9822176199","15-DEC-22"
"0001047295","9300631698","07-DEC-22","5056.26",DKK,S,RV,"9822184247","14-FEB-23"
"0001047295","9300622347","26-OCT-22","4705.01",DKK,S,RV,"9822176317","15-DEC-22"
"0001047295","9300626610","16-NOV-22","3240.53",DKK,S,RV,"9822180170","14-JAN-23"
"0001047295","9300627167","17-NOV-22","2300.00",DKK,S,RV,"9822180725","14-JAN-23"
"0001047295","9300625478","09-NOV-22","785.76",DKK,S,RV,"9822179159","14-JAN-23"
"0001047295","9300621147","21-OCT-22","4100.66",DKK,S,RV,"9822175573","15-DEC-22"
"0001047295","9300620497","19-OCT-22","2187.85",DKK,S,RV,"9822175241","15-DEC-22"
"0001047295","9300630008","30-NOV-22","4388.39",DKK,S,RV,"9822182925","14-JAN-23"
"0001047295","9300623957","02-NOV-22","3170.34",DKK,S,RV,"9822177769","14-JAN-23"
"0001047295","9300622144","26-OCT-22","5419.33",DKK,S,RV,"9822176213","15-DEC-22"
"0001047295","9300618813","12-OCT-22","3591.49",DKK,S,RV,"9822173805","15-DEC-22"
"0001047295","9300618909","12-OCT-22","1844.39",DKK,S,RV,"9822173905","15-DEC-22"
"0001047295","9300623837","02-NOV-22","2487.18",DKK,S,RV,"9822177647","14-JAN-23"
"0001047295","9300619636","14-OCT-22","2617.25",DKK,S,RV,"9822174405","15-DEC-22"
"0001047295","9300631779","07-DEC-22","5215.04",DKK,S,RV,"9822184329","14-FEB-23"
"0001047295","9300620437","19-OCT-22","5064.45",DKK,S,RV,"9822175180","15-DEC-22"
"0001047295","9300621187","21-OCT-22","1597.49",DKK,S,RV,"9822175610","15-DEC-22"
"0001047295","9300630276","30-NOV-22","2512.46",DKK,S,RV,"9822182963","14-JAN-23"
"0001047295","9300628134","23-NOV-22","8690.60",DKK,S,RV,"9822181625","14-JAN-23"
"0001047295","9300630306","30-NOV-22","8917.30",DKK,S,RV,"9822182975","14-JAN-23"
"0001047295","9300631851","07-DEC-22","2896.34",DKK,S,RV,"9822184401","14-FEB-23"
"0001047295","9300629940","30-NOV-22","5900.26",DKK,S,RV,"9822182882","14-JAN-23"
"0001047295","9300625888","11-NOV-22","1668.10",DKK,S,RV,"9822179553","14-JAN-23"
"0001047295","9300625497","09-NOV-22","1172.06",DKK,S,RV,"9822179177","14-JAN-23"
"0001047295","9300628161","23-NOV-22","4395.16",DKK,S,RV,"9822181654","14-JAN-23"
"0001047295","9300623952","02-NOV-22","2822.06",DKK,S,RV,"9822177764","14-JAN-23"
"0001047295","9300622366","26-OCT-22","8579.29",DKK,S,RV,"9822176326","15-DEC-22"
"0001047295","9300631854","07-DEC-22","6896.75",DKK,S,RV,"9822184404","14-FEB-23"
"0001047295","9300631728","07-DEC-22","11359.91",DKK,S,RV,"9822184277","14-FEB-23"
"0001047295","9300623938","02-NOV-22","3195.68",DKK,S,RV,"9822177750","14-JAN-23"
"0001047295","9300618833","12-OCT-22","1407.16",DKK,S,RV,"9822173826","15-DEC-22"
"0001047295","9300618802","12-OCT-22","4280.74",DKK,S,RV,"9822173795","15-DEC-22"
"0001047295","9300626746","16-NOV-22","3036.76",DKK,S,RV,"9822180309","14-JAN-23"
"0001047295","9300631900","07-DEC-22","1946.80",DKK,S,RV,"9822184450","14-FEB-23"
"0001047295","9300628099","23-NOV-22","4698.78",DKK,S,RV,"9822181590","14-JAN-23"
"0001047295","1400013418","18-OCT-22","109.63",DKK,S,DZ,"3402414","03-DEC-22"
"0001047295","9300628045","23-NOV-22","11423.03",DKK,S,RV,"9822181537","14-JAN-23"
"0001047295","9300625494","09-NOV-22","622.38",DKK,S,RV,"9822179174","14-JAN-23"
"0001047295","9300631847","07-DEC-22","1438.64",DKK,S,RV,"9822184397","14-FEB-23"
"0001047295","9300622301","26-OCT-22","6585.01",DKK,S,RV,"9822176271","15-DEC-22"
"0001047295","9300626691","16-NOV-22","1440.45",DKK,S,RV,"9822180255","14-JAN-23"
"0001047295","9300628031","23-NOV-22","6020.43",DKK,S,RV,"9822181523","14-JAN-23"
"0001047295","9300622134","26-OCT-22","6715.36",DKK,S,RV,"9822176203","15-DEC-22"
"0001047295","9300620399","19-OCT-22","6360.56",DKK,S,RV,"9822175142","15-DEC-22"
"0001047295","9300618825","12-OCT-22","2983.56",DKK,S,RV,"9822173818","15-DEC-22"
"0001047295","9300626677","16-NOV-22","2443.85",DKK,S,RV,"9822180241","14-JAN-23"
"0001047295","9300630359","30-NOV-22","8078.75",DKK,S,RV,"9822183028","14-JAN-23"
"0001047295","9300628024","23-NOV-22","6662.99",DKK,S,RV,"9822181516","14-JAN-23"
"0001047295","1400013052","06-SEP-22","181.50",DKK,S,DZ,"9230576","21-OCT-22"
"0001047295","9300622133","26-OCT-22","10497.25",DKK,S,RV,"9822176202","15-DEC-22"
"0001047295","9300631766","07-DEC-22","1508.39",DKK,S,RV,"9822184316","14-FEB-23"
"0001047295","9300618831","12-OCT-22","1754.85",DKK,S,RV,"9822173824","15-DEC-22"
"0001047295","9300618811","12-OCT-22","1928.80",DKK,S,RV,"9822173804","15-DEC-22"
"0001047295","9300628072","23-NOV-22","3614.13",DKK,S,RV,"9822181564","14-JAN-23"
"0001047295","9300622136","26-OCT-22","12216.79",DKK,S,RV,"9822176205","15-DEC-22"
"0001047295","9300623816","02-NOV-22","4603.96",DKK,S,RV,"9822177626","14-JAN-23"
"0001047295","9300623906","02-NOV-22","2899.44",DKK,S,RV,"9822177718","14-JAN-23"
"0001047295","9300622370","26-OCT-22","3811.11",DKK,S,RV,"9822176340","15-DEC-22"
"0001047295","9300632363","09-DEC-22","2713.83",DKK,S,RV,"9822184898","14-FEB-23"
"0001047295","9300626790","16-NOV-22","2875.00",DKK,S,RV,"9822180353","14-JAN-23"
"0001047295","9300618809","12-OCT-22","4259.40",DKK,S,RV,"9822173802","15-DEC-22"
"0001047295","9300625438","09-NOV-22","2903.18",DKK,S,RV,"9822179118","14-JAN-23"
"0001047295","9300632403","09-DEC-22","1766.06",DKK,S,RV,"9822184934","14-FEB-23"
"0001047295","9300624639","04-NOV-22","1068.30",DKK,S,RV,"9822178426","14-JAN-23"
"0001047295","9300622148","26-OCT-22","7480.59",DKK,S,RV,"9822176217","15-DEC-22"
"0001047295","9300625855","11-NOV-22","1391.56",DKK,S,RV,"9822179520","14-JAN-23"
"0001047295","9300617437","05-OCT-22","1339.01",DKK,S,RV,"9822172518","15-DEC-22"
"0001047295","9300617445","05-OCT-22","1614.23",DKK,S,RV,"9822172526","15-DEC-22"
"0001047295","9300618882","12-OCT-22","1941.34",DKK,S,RV,"9822173878","15-DEC-22"
"0001047295","9300620346","19-OCT-22","4932.40",DKK,S,RV,"9822175089","15-DEC-22"
"0001047295","9300629929","30-NOV-22","6962.23",DKK,S,RV,"9822182871","14-JAN-23"
"0001047295","1400012341","15-JUN-22","777.05",DKK,S,DZ,"4795334","30-JUL-22"
"0001047295","9300618875","12-OCT-22","2872.41",DKK,S,RV,"9822173871","15-DEC-22"
"0001047295","9300628020","23-NOV-22","6283.81",DKK,S,RV,"9822181513","14-JAN-23"
"0001047295","9300628128","23-NOV-22","1574.29",DKK,S,RV,"9822181620","14-JAN-23"
"0001047295","9300630944","02-DEC-22","7673.09",DKK,S,RV,"9822183566","14-FEB-23"
"0001047295","9300628036","23-NOV-22","3586.98",DKK,S,RV,"9822181528","14-JAN-23"
"0001047295","9300627182","17-NOV-22","1437.50",DKK,S,RV,"9822180742","14-JAN-23"
"0001047295","9300620489","19-OCT-22","5802.36",DKK,S,RV,"9822175232","15-DEC-22"
"0001047295","9300623811","02-NOV-22","3493.64",DKK,S,RV,"9822177621","14-JAN-23"
"0001047295","9300630859","02-DEC-22","300.98",DKK,S,RV,"9822183483","14-FEB-23"
"0001047295","9300620407","19-OCT-22","6723.94",DKK,S,RV,"9822175150","15-DEC-22"
"0001047295","9300623948","02-NOV-22","2570.88",DKK,S,RV,"9822177760","14-JAN-23"
"0001047295","9300632330","09-DEC-22","2191.05",DKK,S,RV,"9822184863","14-FEB-23"
"0001047295","1400013418","18-OCT-22","263.81",DKK,S,DZ,"1239362","03-DEC-22"
"0001047295","9300620350","19-OCT-22","4903.34",DKK,S,RV,"9822175093","15-DEC-22"
"0001047295","9300626612","16-NOV-22","5952.14",DKK,S,RV,"9822180172","14-JAN-23"
"0001047295","9300629963","30-NOV-22","4744.05",DKK,S,RV,"9822182906","14-JAN-23"
"0001047295","9300622160","26-OCT-22","4910.71",DKK,S,RV,"9822176229","15-DEC-22"
"0001047295","9300617465","05-OCT-22","4439.10",DKK,S,RV,"9822172546","15-DEC-22"
"0001047295","9300618908","12-OCT-22","1426.43",DKK,S,RV,"9822173904","15-DEC-22"
"0001047295","9300629933","30-NOV-22","12268.50",DKK,S,RV,"9822182875","14-JAN-23"
"0001047295","9300626638","16-NOV-22","7396.13",DKK,S,RV,"9822180198","14-JAN-23"
"0001047295","9300626651","16-NOV-22","1667.91",DKK,S,RV,"9822180212","14-JAN-23"
"0001047295","9300620498","19-OCT-22","8710.40",DKK,S,RV,"9822175240","15-DEC-22"
"0001047295","9300628171","23-NOV-22","1991.89",DKK,S,RV,"9822181662","14-JAN-23"
"0001047295","9300622907","28-OCT-22","668.08",DKK,S,RV,"9822176865","15-DEC-22"
"0001047295","9300620408","19-OCT-22","4017.88",DKK,S,RV,"9822175151","15-DEC-22"
"0001047295","9300631839","07-DEC-22","2069.55",DKK,S,RV,"9822184389","14-FEB-23"
"0001047295","9300632390","09-DEC-22","12684.09",DKK,S,RV,"9822184922","14-FEB-23"
"0001047295","1400013418","18-OCT-22","407.10",DKK,S,DZ,"1239325","03-DEC-22"
"0001047295","9300622344","26-OCT-22","3701.60",DKK,S,RV,"9822176314","15-DEC-22"
"0001047295","9300631898","07-DEC-22","5104.88",DKK,S,RV,"9822184448","14-FEB-23"
"0001047295","9300623941","02-NOV-22","1779.20",DKK,S,RV,"9822177753","14-JAN-23"
"0001047295","9300623867","02-NOV-22","2249.88",DKK,S,RV,"9822177679","14-JAN-23"
"0001047295","9300632355","09-DEC-22","1395.30",DKK,S,RV,"9822184886","14-FEB-23"
"0001047295","9300618946","12-OCT-22","2804.56",DKK,S,RV,"9822173940","15-DEC-22"
"0001047295","9300623877","02-NOV-22","16357.49",DKK,S,RV,"9822177688","14-JAN-23"
"0001047295","9300629931","30-NOV-22","9242.24",DKK,S,RV,"9822182873","14-JAN-23"
"0001047295","9300624562","04-NOV-22","631.59",DKK,S,RV,"9822178349","14-JAN-23"
"0001047295","9300630868","02-DEC-22","950.68",DKK,S,RV,"9822183491","14-FEB-23"
"0001047295","9300631726","07-DEC-22","5522.83",DKK,S,RV,"9822184275","14-FEB-23"
"0001047295","9300625379","09-NOV-22","3108.11",DKK,S,RV,"9822179059","14-JAN-23"
"0001047295","9300618936","12-OCT-22","2089.48",DKK,S,RV,"9822173932","15-DEC-22"
"0001047295","9300618903","12-OCT-22","2863.01",DKK,S,RV,"9822173899","15-DEC-22"
"0001047295","9300629941","30-NOV-22","6063.85",DKK,S,RV,"9822182883","14-JAN-23"
"0001047295","9300617413","05-OCT-22","3479.44",DKK,S,RV,"9822172494","15-DEC-22"
"0001047295","1400013052","06-SEP-22","418.75",DKK,S,DZ,"9230551","21-OCT-22"
"0001047295","9300622361","26-OCT-22","6991.18",DKK,S,RV,"9822176332","15-DEC-22"
"0001047295","9300626712","16-NOV-22","7228.78",DKK,S,RV,"9822180276","14-JAN-23"
"0001047295","9300622843","28-OCT-22","593.85",DKK,S,RV,"9822176814","15-DEC-22"
"0001047295","9300630346","30-NOV-22","14139.90",DKK,S,RV,"9822183015","14-JAN-23"
"0001047295","9300625471","09-NOV-22","11237.44",DKK,S,RV,"9822179151","14-JAN-23"
"0001047295","9300628157","23-NOV-22","4867.44",DKK,S,RV,"9822181648","14-JAN-23"
"0001047295","9300617356","05-OCT-22","4557.20",DKK,S,RV,"9822172434","15-DEC-22"
"0001047295","9300618952","12-OCT-22","5187.95",DKK,S,RV,"9822173946","15-DEC-22"
"0001047295","9300618948","12-OCT-22","1125.35",DKK,S,RV,"9822173942","15-DEC-22"
"0001047295","9300630002","30-NOV-22","7468.19",DKK,S,RV,"9822182916","14-JAN-23"
"0001047295","9300623844","02-NOV-22","5445.43",DKK,S,RV,"9822177654","14-JAN-23"
"0001047295","9300623810","02-NOV-22","5071.75",DKK,S,RV,"9822177620","14-JAN-23"
"0001047295","9300625376","09-NOV-22","3593.01",DKK,S,RV,"9822179056","14-JAN-23"
"0001047295","9300631767","07-DEC-22","5305.64",DKK,S,RV,"9822184317","14-FEB-23"
"0001047295","9300622836","28-OCT-22","911.08",DKK,S,RV,"9822176792","15-DEC-22"
"0001047295","9300628152","23-NOV-22","3939.11",DKK,S,RV,"9822181643","14-JAN-23"
"0001047295","9300617388","05-OCT-22","3946.83",DKK,S,RV,"9822172466","15-DEC-22"
"0001047295","9300618880","12-OCT-22","846.23",DKK,S,RV,"9822173877","15-DEC-22"
"0001047295","9300623832","02-NOV-22","3851.51",DKK,S,RV,"9822177642","14-JAN-23"
"0001047295","9300622835","28-OCT-22","3468.55",DKK,S,RV,"9822176790","15-DEC-22"
"0001047295","9300618956","12-OCT-22","1601.38",DKK,S,RV,"9822173950","15-DEC-22"
"0001047295","9300622313","26-OCT-22","4736.10",DKK,S,RV,"9822176283","15-DEC-22"
"0001047295","9300630326","30-NOV-22","3254.21",DKK,S,RV,"9822182995","14-JAN-23"
"0001047295","9300630331","30-NOV-22","4969.39",DKK,S,RV,"9822183001","14-JAN-23"
"0001047295","9300618972","12-OCT-22","2953.40",DKK,S,RV,"9822173966","15-DEC-22"
"0001047295","9300623830","02-NOV-22","3206.31",DKK,S,RV,"9822177640","14-JAN-23"
"0001047295","9300618832","12-OCT-22","3234.73",DKK,S,RV,"9822173825","15-DEC-22"
"0001047295","9300626687","16-NOV-22","2300.00",DKK,S,RV,"9822180251","14-JAN-23"
"0001047295","9300626776","16-NOV-22","2838.89",DKK,S,RV,"9822180339","14-JAN-23"
"0001047295","9300617962","07-OCT-22","3479.40",DKK,S,RV,"9822173032","15-DEC-22"
"0001047295","9300617987","07-OCT-22","4656.69",DKK,S,RV,"9822173057","15-DEC-22"
"0001047295","9300631776","07-DEC-22","792.94",DKK,S,RV,"9822184326","14-FEB-23"
"0001047295","9300629932","30-NOV-22","7240.78",DKK,S,RV,"9822182874","14-JAN-23"
"0001047295","9300617961","07-OCT-22","989.53",DKK,S,RV,"9822173031","15-DEC-22"
"0001047295","9300620370","19-OCT-22","6015.44",DKK,S,RV,"9822175113","15-DEC-22"
"0001047295","9300631869","07-DEC-22","3939.03",DKK,S,RV,"9822184419","14-FEB-23"
"0001047295","9300620379","19-OCT-22","2913.26",DKK,S,RV,"9822175122","15-DEC-22"
"0001047295","9300618816","12-OCT-22","3148.49",DKK,S,RV,"9822173809","15-DEC-22"
"0001047295","9300620409","19-OCT-22","5430.23",DKK,S,RV,"9822175152","15-DEC-22"
"0001047295","9300624577","04-NOV-22","780.55",DKK,S,RV,"9822178363","14-JAN-23"
"0001047295","9300626791","16-NOV-22","943.03",DKK,S,RV,"9822180356","14-JAN-23"
"0001047295","9300618907","12-OCT-22","3884.76",DKK,S,RV,"9822173903","15-DEC-22"
"0001047295","9300622832","28-OCT-22","1289.38",DKK,S,RV,"9822176788","15-DEC-22"
"0001047295","9300622358","26-OCT-22","4831.61",DKK,S,RV,"9822176329","15-DEC-22"
"0001047295","9300622139","26-OCT-22","5038.90",DKK,S,RV,"9822176208","15-DEC-22"
"0001047295","9300631824","07-DEC-22","10542.71",DKK,S,RV,"9822184375","14-FEB-23"
"0001047295","9300627363","18-NOV-22","30.33",DKK,S,RV,"9822180924","14-JAN-23"
"0001047295","9300618959","12-OCT-22","2647.78",DKK,S,RV,"9822173952","15-DEC-22"
"0001047295","9300625876","11-NOV-22","408.04",DKK,S,RV,"9822179542","14-JAN-23"
"0001047295","9300622829","28-OCT-22","301.13",DKK,S,RV,"9822176785","15-DEC-22"
"0001047295","9300620465","19-OCT-22","6556.38",DKK,S,RV,"9822175207","15-DEC-22"
"0001047295","9300626611","16-NOV-22","5413.09",DKK,S,RV,"9822180171","14-JAN-23"
"0001047295","9300620361","19-OCT-22","35778.75",DKK,S,RV,"9822175102","15-DEC-22"
"0001047295","9300626613","16-NOV-22","4437.68",DKK,S,RV,"9822180173","14-JAN-23"
"0001047295","9300631810","07-DEC-22","6972.36",DKK,S,RV,"9822184368","14-FEB-23"
